0,2.2
1,4.8
2,9.0
3,15.8
4,15.4
5,17.1
6,26.4
7,30.7
8,34.5
9,37.4
10,37.5
11,25.6
12,29.0
13,37.1
14,50.9
15,50.7
16,63.8
17,84.4
18,36.1
19,130.0
20,75.7
21,77.0
22,93.0
23,46.8
24,39.0
25,74.0
26,39.4
27,67.6
28,76.1
29,30.5
30,46.4
31,33.8
32,59.2
33,54.7
34,54.7
35,51.6
36,55.4
37,35.3
38,68.7
39,78.8
40,64.7
41,56.2
42,64.9
43,63.2
44,65.5
45,73.3
46,67.5
47,61.2
48,77.5
49,88.5
50,74.7
51,64.8
52,76.2
53,76.8
54,73.8
55,73.4
56,39.8
57,78.6
58,53.4
59,80.7
60,71.7
61,44.6
62,88.9
63,69.7
64,69.6
65,45.5
66,52.0
67,48.9
68,48.3
69,61.3
70,45.9
71,62.6
72,52.5
73,52.0
74,66.6
75,77.3
76,81.6
77,73.9
78,64.1
79,53.3
80,61.4
81,46.4
82,35.7
83,45.1
84,48.9
85,61.1
86,73.9
87,79.9
88,122.4
89,118.5
90,45.9
91,33.9
