0.299611000,0.019906000
0.309677000,0.010066000
0.349593000,0.039901000
0.404531000,0.005546000
0.409381000,0.004843000
0.415119000,0.004875000
0.422105000,0.005696000
0.426402000,0.004802000
0.432136000,0.004913000
0.437924000,0.004943000
0.443470000,0.004913000
0.449304000,0.005103000
0.452128000,0.004973000
0.457742000,0.004912000
0.463407000,0.004945000
0.470257000,0.006052000
0.474770000,0.005063000
0.480459000,0.005012000
0.486150000,0.005035000
0.491648000,0.004898000
0.494707000,0.004982000
0.500267000,0.004850000
0.506177000,0.005015000
0.511072000,0.004815000
0.517070000,0.005597000
0.523253000,0.006165000
0.526734000,0.004763000
0.532112000,0.004843000
0.535294000,0.005221000
0.540487000,0.005165000
0.545745000,0.005255000
0.550688000,0.004885000
0.556042000,0.005136000
0.561158000,0.005038000
0.567283000,0.005855000
0.574833000,0.004884000
0.586711000,0.008889000
0.592902000,0.005094000
0.600686000,0.004851000
0.609248000,0.004980000
0.694673000,0.084920000
0.711756000,0.083207000
0.721439000,0.044625000
0.741180000,0.030505000
0.756878000,0.045112000
0.763343000,0.041853000
0.765690000,0.025024000
0.766274000,0.004480000
0.768111000,0.004638000
0.773980000,0.004777000
0.779841000,0.004930000
0.785482000,0.005060000
0.791666000,0.005682000
0.796843000,0.005172000
0.817566000,0.020408000
0.828724000,0.010680000
0.830181000,0.004604000
0.836176000,0.005000000
0.841467000,0.004749000
0.847594000,0.004937000
0.853322000,0.004939000
0.859040000,0.004964000
0.864998000,0.005110000
0.872185000,0.006786000
0.876504000,0.004847000
0.882231000,0.004773000
0.888390000,0.005043000
0.894052000,0.005052000
0.899870000,0.005155000
0.905615000,0.005215000
0.911335000,0.005182000
0.917010000,0.005126000
0.925815000,0.008124000
0.931193000,0.004960000
0.934475000,0.005138000
0.939967000,0.004967000
0.946216000,0.005335000
0.951843000,0.005251000
0.957513000,0.005163000
0.963216000,0.005135000
0.969794000,0.005944000
0.977127000,0.005081000
0.981297000,0.004652000
0.986863000,0.004662000
0.992633000,0.004698000
0.998365000,0.004704000
1.004213000,0.004846000
1.015887000,0.010783000
1.019856000,0.005247000
1.026518000,0.004949000
1.031286000,0.004615000
1.037147000,0.004824000
1.042758000,0.004759000
1.048999000,0.005131000
1.054715000,0.005180000
1.060286000,0.005017000
1.066260000,0.005121000
1.073617000,0.006949000
1.077963000,0.004841000
1.083413000,0.004750000
1.092337000,0.008021000
1.096661000,0.005067000
1.102094000,0.004845000
1.107620000,0.004816000
1.113595000,0.005170000
1.119061000,0.005032000
1.125548000,0.005078000
1.130357000,0.005112000
1.138946000,0.005208000
1.147671000,0.005211000
1.156201000,0.005242000
1.164909000,0.005259000
1.174174000,0.006071000
1.181631000,0.004939000
1.190485000,0.005198000
1.200720000,0.007172000
1.205593000,0.004829000
1.209189000,0.004652000
1.214498000,0.004538000
1.220596000,0.005088000
1.226216000,0.004524000
1.232264000,0.005030000
1.237690000,0.005002000
1.243100000,0.004960000
1.248580000,0.004903000
1.253973000,0.004864000
1.259484000,0.004876000
1.264984000,0.004902000
1.270772000,0.005188000
1.276468000,0.004672000
1.282184000,0.004864000
1.287673000,0.004803000
1.293605000,0.005277000
1.298571000,0.004854000
1.304443000,0.005338000
1.309866000,0.005392000
1.315172000,0.005300000
1.320131000,0.004953000
1.326240000,0.004720000
1.333636000,0.005160000
1.341748000,0.005315000
1.349742000,0.005218000
1.357762000,0.005178000
1.365848000,0.005232000
1.374557000,0.005688000
1.381775000,0.004943000
1.387177000,0.004910000
1.392590000,0.005120000
1.397900000,0.005276000
1.407570000,0.009545000
1.428738000,0.021161000
1.428838000,0.005197000
1.429402000,0.004524000
1.437708000,0.005151000
1.442645000,0.004933000
1.447318000,0.004640000
1.452514000,0.004741000
1.457738000,0.004807000
1.462911000,0.004882000
1.467989000,0.004847000
1.474384000,0.006129000
1.480596000,0.006182000
1.483662000,0.005053000
1.488857000,0.005191000
1.493870000,0.005007000
1.498762000,0.005177000
1.503386000,0.004897000
1.508543000,0.005204000
1.513833000,0.005583000
1.518273000,0.005118000
1.528698000,0.008165000
1.534784000,0.004922000
1.539779000,0.005049000
1.544394000,0.004866000
1.549308000,0.004910000
1.554739000,0.005525000
1.559246000,0.005051000
1.564102000,0.004928000
1.568892000,0.004971000
1.583931000,0.015033000
1.632005000,0.048043000
1.632361000,0.041595000
1.632363000,0.040674000
1.652110000,0.004591000
1.656860000,0.004716000
1.661474000,0.004701000
1.668584000,0.004878000
1.673496000,0.005050000
1.677942000,0.004978000
1.683030000,0.005429000
1.688840000,0.005805000
1.691837000,0.004924000
1.696391000,0.004905000
1.700954000,0.004807000
1.705431000,0.004728000
1.709985000,0.004650000
1.714935000,0.004986000
1.720165000,0.005507000
1.724275000,0.004995000
1.728735000,0.005008000
1.733454000,0.005266000
1.739624000,0.006153000
1.741712000,0.004712000
1.748671000,0.005027000
1.753242000,0.005085000
1.757710000,0.005129000
1.762050000,0.005027000
1.766822000,0.005392000
1.770875000,0.005021000
1.775336000,0.005029000
1.779814000,0.005044000
1.785472000,0.006327000
1.788871000,0.004700000
1.793195000,0.005170000
1.797539000,0.004815000
1.802349000,0.004882000
1.806640000,0.005117000
1.811052000,0.005286000
1.815157000,0.005049000
1.819199000,0.004869000
1.825452000,0.004775000
1.830049000,0.005102000
1.837345000,0.008173000
1.841998000,0.007123000
1.843342000,0.004877000
1.847479000,0.004876000
1.851786000,0.004918000
1.856080000,0.005086000
1.860158000,0.004931000
1.864585000,0.005123000
1.869179000,0.005483000
1.872713000,0.004810000
1.877065000,0.004946000
1.880900000,0.004640000
1.886650000,0.006422000
1.889812000,0.005443000
1.892969000,0.004743000
1.898930000,0.004720000
1.902997000,0.004786000
1.907103000,0.004894000
1.911321000,0.005046000
1.915315000,0.004930000
1.919356000,0.004927000
1.923376000,0.004901000
1.927598000,0.005027000
1.931759000,0.005053000
1.938529000,0.007597000
1.941543000,0.004769000
1.944833000,0.004847000
1.948844000,0.004765000
1.952823000,0.004801000
1.956702000,0.004893000
1.960605000,0.004962000
1.964324000,0.004809000
1.970408000,0.005060000
1.974148000,0.005006000
1.978598000,0.005381000
1.981702000,0.004766000
1.988116000,0.007329000
1.991058000,0.004601000
1.994576000,0.004716000
1.998630000,0.004826000
2.002506000,0.004826000
2.031324000,0.029815000
2.038997000,0.017687000
2.052938000,0.021569000
2.068907000,0.036440000
2.133014000,0.093978000
2.148228000,0.106252000
2.179805000,0.110857000
2.196301000,0.095408000
2.196342000,0.079938000
2.213027000,0.078390000
2.214399000,0.049434000
2.230710000,0.050806000
2.243317000,0.046948000
2.243544000,0.043479000
2.246543000,0.033487000
2.263560000,0.031641000
2.265298000,0.020652000
2.267505000,0.004945000
2.271589000,0.008490000
2.306727000,0.040598000
2.309198000,0.036586000
2.370058000,0.083499000
2.372299000,0.065493000
2.417722000,0.078901000
2.418962000,0.063677000
2.433471000,0.063260000
2.433837000,0.062573000
2.466907000,0.065047000
2.482762000,0.064946000
2.514328000,0.095354000
2.514380000,0.063647000
2.514588000,0.049269000
2.515645000,0.049254000
2.528553000,0.031643000
2.528689000,0.015918000
2.536263000,0.022532000
2.539099000,0.010404000
2.540269000,0.005569000
2.540732000,0.004433000
2.545860000,0.007299000
2.547855000,0.007613000
2.549747000,0.004603000
2.553010000,0.004572000
2.556251000,0.004529000
2.559584000,0.004555000
2.562980000,0.004648000
2.566424000,0.004755000
2.569547000,0.004642000
2.572773000,0.004550000
2.575928000,0.004453000
2.579359000,0.004512000
2.583210000,0.005116000
2.589360000,0.007404000
2.592188000,0.006652000
2.593468000,0.004612000
2.596806000,0.004615000
2.599930000,0.004502000
2.602993000,0.004414000
2.620265000,0.020087000
2.626144000,0.022817000
2.628909000,0.005201000
2.629839000,0.004961000
2.632432000,0.004605000
2.639013000,0.008073000
2.641849000,0.007566000
2.643451000,0.004496000
2.646669000,0.004592000
2.649803000,0.004599000
2.653060000,0.004700000
2.656123000,0.004576000
2.659324000,0.004627000
2.662419000,0.004607000
2.665883000,0.004913000
2.669721000,0.005526000
2.672518000,0.004932000
2.677005000,0.004676000
2.679858000,0.004599000
2.683271000,0.005025000
2.687567000,0.006334000
2.690434000,0.004617000
2.691805000,0.004597000
2.694912000,0.004709000
2.697745000,0.004557000
2.700894000,0.004679000
2.703691000,0.004550000
2.706708000,0.004549000
2.709707000,0.004577000
2.712729000,0.004607000
2.715647000,0.004533000
2.718758000,0.004598000
2.722079000,0.004949000
2.724860000,0.004629000
2.729161000,0.004662000
2.731822000,0.004454000
2.735889000,0.005698000
2.739229000,0.006195000
2.742101000,0.004631000
2.744435000,0.004616000
2.747392000,0.004769000
2.750270000,0.004770000
2.753062000,0.004609000
2.756059000,0.004790000
2.758989000,0.004793000
2.761651000,0.004689000
2.764529000,0.004668000
2.767277000,0.004544000
2.770105000,0.004578000
2.773256000,0.004849000
2.776017000,0.004420000
2.780240000,0.004496000
2.782972000,0.004480000
2.788921000,0.007737000
2.791593000,0.005503000
2.791925000,0.004526000
2.794255000,0.004461000
2.797104000,0.004522000
2.799860000,0.004610000
2.802586000,0.004460000
2.805316000,0.004555000
2.808083000,0.004563000
2.810802000,0.004532000
2.813580000,0.004581000
2.816268000,0.004466000
2.819504000,0.005030000
2.821965000,0.004741000
2.824753000,0.004602000
2.828354000,0.004459000
2.831002000,0.004544000
2.833509000,0.004441000
2.839058000,0.007307000
2.841914000,0.005869000
2.842147000,0.004585000
2.844155000,0.004501000
2.846791000,0.004603000
2.849629000,0.004683000
2.852127000,0.004627000
2.854883000,0.004777000
2.857383000,0.004599000
2.859800000,0.004494000
2.862516000,0.004572000
2.865043000,0.004510000
2.867712000,0.004521000
2.870993000,0.005227000
2.875048000,0.005546000
2.877458000,0.005281000
2.879175000,0.004653000
2.881834000,0.004661000
2.886163000,0.006653000
2.887968000,0.006011000
2.890720000,0.004517000
2.891756000,0.004524000
2.894138000,0.004454000
2.896725000,0.004497000
2.899096000,0.004433000
2.901635000,0.004508000
2.904062000,0.004478000
