0,2.2
1,4.8
2,10.0
3,17.0
4,22.8
5,25.3
6,21.3
7,31.4
8,36.6
9,32.4
10,39.5
11,32.3
12,35.3
13,81.3
14,99.0
15,59.4
16,55.9
17,55.1
18,61.4
19,50.1
20,63.3
21,65.0
22,71.8
23,67.2
24,64.2
25,57.0
26,66.7
27,37.2
28,84.4
29,67.2
30,53.5
31,76.6
32,54.3
33,48.3
34,47.3
35,45.2
36,81.0
37,84.8
38,77.9
39,63.6
40,50.5
41,77.5
42,83.2
43,91.8
44,74.4
45,47.3
46,76.2
47,72.5
48,72.8
49,82.6
50,45.5
51,80.2
52,79.5
53,81.7
54,84.7
55,69.0
56,62.1
57,81.0
58,71.7
59,59.7
60,76.2
61,87.6
62,53.1
63,69.0
64,49.1
65,50.0
66,53.2
67,47.4
68,73.9
69,47.4
70,75.3
71,75.6
72,86.8
73,84.7
74,82.2
75,42.7
76,91.9
77,75.8
78,73.0
79,77.7
80,68.7
81,69.3
82,54.2
83,79.2
84,60.5
85,61.5
86,68.3
87,76.1
88,93.3
89,175.7
90,68.3
91,28.1
