0,1.7
1,4.3
2,8.4
3,14.6
4,20.2
5,25.1
6,31.7
7,35.4
8,39.8
9,46.6
10,51.4
11,25.9
12,30.7
13,33.1
14,42.3
15,40.8
16,50.8
17,70.3
18,75.9
19,55.4
20,52.1
21,33.3
22,27.4
23,53.1
24,58.1
25,69.0
26,50.0
27,46.6
28,70.1
29,36.7
30,33.8
31,48.0
32,33.1
33,37.5
34,77.3
35,37.4
36,75.9
37,61.1
38,73.7
39,72.7
40,37.0
41,71.4
42,44.7
43,76.1
44,65.4
45,53.7
46,60.5
47,26.6
48,30.8
49,58.3
50,53.6
51,52.5
52,56.5
53,40.3
54,49.2
55,51.4
56,67.7
57,41.4
58,34.4
59,30.6
60,35.0
61,29.6
62,53.7
63,61.2
64,55.6
65,55.3
66,44.0
67,66.1
68,61.5
69,51.0
70,45.4
71,22.3
72,97.3
73,45.1
74,46.4
75,30.8
76,35.2
77,46.4
78,56.3
79,56.0
80,50.3
81,54.7
82,77.8
83,67.6
84,63.6
85,57.8
86,56.4
87,48.1
88,59.3
89,25.7
90,25.0
91,17.2
