0,427.2
1,709.5
2,316.4
3,199.1
4,130.3
5,73.7
6,47.8
7,82.4
8,76.9
9,40.3
10,150.2
11,200.6
12,193.0
13,121.9
14,36.8
15,19.9
16,56.1
17,200.9
18,214.6
19,213.8
20,47.6
21,40.2
22,40.1
23,170.0
24,213.7
25,189.7
26,205.9
27,211.5
28,205.0
29,126.6
30,30.1
31,33.7
32,91.2
33,174.0
34,202.7
35,99.0
36,35.7
37,59.7
38,62.5
39,66.4
40,103.8
41,187.9
42,206.9
43,180.4
44,69.8
45,124.2
46,199.1
47,187.9
48,202.8
49,195.7
50,190.0
51,205.7
52,204.6
53,192.6
54,203.9
55,158.7
56,197.0
57,200.2
58,85.3
59,36.1
60,22.0
61,32.3
62,47.9
63,47.7
64,133.1
65,172.0
66,211.1
67,172.1
68,77.0
69,67.3
70,71.5
71,182.4
72,198.9
73,191.3
74,192.6
75,131.2
76,190.5
77,176.5
78,192.6
79,191.1
80,166.1
81,193.9
82,191.3
83,181.7
84,193.9
85,167.7
86,153.9
87,188.4
88,184.3
89,172.6
90,78.8
91,7.5
