0,4.35
1,5.20
2,15.8
3,31.3
4,31.4
5,31.5
6,41.9
7,73.4
8,41.9
9,73.4
10,73.4
11,83.9
12,83.9
13,105
14,126
15,136
16,157
17,126
18,126
19,105
20,156
21,138
22,136
23,136
24,147
25,126
26,147
27,157
28,105
29,189
30,147
31,147
32,94.4
33,168
34,189
35,147
36,157
37,147
38,157
39,157
40,168
41,136
42,147
43,157
44,147
45,178
46,157
47,168
48,136
49,168
50,157
51,168
52,136
53,168
54,157
55,168
56,115
57,199
58,147
59,178
60,178
61,136
62,178
63,168
64,178
65,168
66,178
67,157
68,178
69,178
70,168
71,168
72,168
73,168
74,178
75,178
76,189
77,168
78,178
79,168
80,168
81,147
82,178
83,168
84,178
85,168
86,168
87,178
88,31.1
89,21.2
