Connecting to host 10.1.4.1, port 2345
[ 44] local 10.1.1.1 port 50216 connected to 10.1.4.1 port 2345
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[ 44]   0.00-1.00   sec   686 KBytes  5.61 Mbits/sec    0   5.66 KBytes       
[ 44]   1.00-2.00   sec   679 KBytes  5.56 Mbits/sec    0   53.7 KBytes       
[ 44]   2.00-3.00   sec  1.37 MBytes  11.5 Mbits/sec    0   42.4 KBytes       
[ 44]   3.00-4.00   sec  36.1 MBytes   303 Mbits/sec    0   2.68 MBytes       
[ 44]   4.00-5.00   sec  77.5 MBytes   650 Mbits/sec    0   31.5 MBytes       
[ 44]   5.00-6.00   sec  77.5 MBytes   650 Mbits/sec    0   40.3 MBytes       
[ 44]   6.00-7.00   sec  72.5 MBytes   608 Mbits/sec    0   54.4 MBytes       
[ 44]   7.00-8.00   sec  70.0 MBytes   587 Mbits/sec    0   83.3 MBytes       
[ 44]   8.00-9.00   sec  62.5 MBytes   524 Mbits/sec    0   86.3 MBytes       
[ 44]   9.00-10.00  sec  66.2 MBytes   556 Mbits/sec    0    111 MBytes       
[ 44]  10.00-11.00  sec  62.5 MBytes   524 Mbits/sec    0    161 MBytes       
[ 44]  11.00-12.00  sec  56.2 MBytes   472 Mbits/sec    0    268 MBytes       
[ 44]  12.00-13.00  sec  55.0 MBytes   461 Mbits/sec    0    232 MBytes       
[ 44]  13.00-14.00  sec  48.8 MBytes   409 Mbits/sec    0    333 MBytes       
[ 44]  14.00-15.00  sec  43.8 MBytes   367 Mbits/sec    0    350 MBytes       
[ 44]  15.00-16.00  sec  41.2 MBytes   346 Mbits/sec    0    446 MBytes       
[ 44]  16.00-17.00  sec  38.8 MBytes   325 Mbits/sec    0    639 MBytes       
[ 44]  17.00-18.00  sec  32.5 MBytes   273 Mbits/sec    0    745 MBytes       
[ 44]  18.00-19.00  sec  28.8 MBytes   241 Mbits/sec  270    437 MBytes       
[ 44]  19.00-20.00  sec  33.8 MBytes   283 Mbits/sec    0   1.03 GBytes       
[ 44]  20.00-21.00  sec  28.8 MBytes   241 Mbits/sec  573    927 MBytes       
[ 44]  21.00-22.00  sec  26.2 MBytes   220 Mbits/sec   90   1.69 GBytes       
[ 44]  22.00-23.00  sec  30.0 MBytes   252 Mbits/sec  664    844 MBytes       
[ 44]  23.00-24.00  sec  22.5 MBytes   189 Mbits/sec  732   1.37 GBytes       
[ 44]  24.00-25.00  sec  38.8 MBytes   325 Mbits/sec  213   1.29 GBytes       
[ 44]  25.00-26.00  sec  30.0 MBytes   252 Mbits/sec  1047    821 MBytes       
[ 44]  26.00-27.00  sec  23.8 MBytes   199 Mbits/sec  315   1.68 GBytes       
[ 44]  27.00-28.00  sec  33.8 MBytes   283 Mbits/sec  730   1.10 GBytes       
[ 44]  28.00-29.00  sec  27.5 MBytes   231 Mbits/sec  867    819 MBytes       
[ 44]  29.00-30.00  sec  25.0 MBytes   210 Mbits/sec  933   1.44 GBytes       
[ 44]  30.00-31.00  sec  35.0 MBytes   294 Mbits/sec  282   1.18 GBytes       
[ 44]  31.00-32.01  sec  28.8 MBytes   239 Mbits/sec  966   1003 MBytes       
[ 44]  32.01-33.00  sec  21.2 MBytes   180 Mbits/sec  1485    980 MBytes       
