0,775
1,468
2,540
3,640
4,545
5,524
6,472
7,409
8,367
9,262
10,367
11,357
12,336
13,367
14,283
15,346
16,377
17,378
18,367
19,294
20,346
21,367
22,304
23,346
24,304
25,357
26,325
27,346
28,356
29,305
30,367
31,367
32,304
33,357
34,294
35,325
36,315
37,304
38,273
39,241
40,273
41,252
42,157
43,252
44,189
45,252
46,252
47,241
48,252
49,220
50,231
51,241
52,231
53,241
54,210
55,241
56,220
57,231
58,231
59,189
60,231
61,231
62,157
63,220
64,199
65,199
66,210
67,199
68,189
69,178
70,189
71,168
72,62.2
73,117
74,126
75,157
76,157
77,157
78,157
79,136
80,136
81,156
82,138
83,147
84,146
85,147
86,147
87,157
88,157
