Connecting to host 10.1.4.1, port 2345
[ 44] local 10.1.1.1 port 60820 connected to 10.1.4.1 port 2345
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[ 44]   0.00-1.00   sec   625 KBytes  5.12 Mbits/sec    0   8.48 KBytes       
[ 44]   1.00-2.01   sec   884 KBytes  7.18 Mbits/sec    0   99.0 KBytes       
[ 44]   2.01-3.00   sec  1018 KBytes  8.39 Mbits/sec    0   25.5 KBytes       
[ 44]   3.00-4.00   sec  19.3 MBytes   162 Mbits/sec    0    880 KBytes       
[ 44]   4.00-5.00   sec  76.2 MBytes   640 Mbits/sec    0   28.5 MBytes       
[ 44]   5.00-6.00   sec  77.5 MBytes   648 Mbits/sec    0   38.3 MBytes       
[ 44]   6.00-7.00   sec  71.2 MBytes   599 Mbits/sec    0   51.3 MBytes       
[ 44]   7.00-8.00   sec  68.8 MBytes   577 Mbits/sec    0   65.7 MBytes       
[ 44]   8.00-9.00   sec  63.8 MBytes   535 Mbits/sec    0   78.2 MBytes       
[ 44]   9.00-10.00  sec  61.2 MBytes   514 Mbits/sec    0    103 MBytes       
[ 44]  10.00-11.00  sec  61.2 MBytes   514 Mbits/sec    0    126 MBytes       
[ 44]  11.00-12.00  sec  56.2 MBytes   472 Mbits/sec    0    165 MBytes       
[ 44]  12.00-13.00  sec  53.8 MBytes   451 Mbits/sec    0    220 MBytes       
[ 44]  13.00-14.00  sec  48.8 MBytes   409 Mbits/sec    0    272 MBytes       
[ 44]  14.00-15.01  sec  37.5 MBytes   313 Mbits/sec    0    324 MBytes       
[ 44]  15.01-16.00  sec  37.5 MBytes   316 Mbits/sec  180    378 MBytes       
[ 44]  16.00-17.00  sec  41.2 MBytes   346 Mbits/sec   90    516 MBytes       
[ 44]  17.00-18.00  sec  38.8 MBytes   325 Mbits/sec  225    464 MBytes       
[ 44]  18.00-19.00  sec  35.0 MBytes   294 Mbits/sec  450    483 MBytes       
[ 44]  19.00-20.00  sec  30.0 MBytes   252 Mbits/sec  135    458 MBytes       
[ 44]  20.00-21.00  sec  33.8 MBytes   283 Mbits/sec  451    405 MBytes       
[ 44]  21.00-22.00  sec  30.0 MBytes   252 Mbits/sec  720    430 MBytes       
[ 44]  22.00-23.00  sec  35.0 MBytes   294 Mbits/sec  675    471 MBytes       
[ 44]  23.00-24.00  sec  36.2 MBytes   304 Mbits/sec  597    503 MBytes       
[ 44]  24.00-25.00  sec  22.5 MBytes   189 Mbits/sec  1272    516 MBytes       
[ 44]  25.00-26.00  sec  37.5 MBytes   315 Mbits/sec  822    520 MBytes       
[ 44]  26.00-27.00  sec  32.5 MBytes   273 Mbits/sec  1125    442 MBytes       
[ 44]  27.00-28.00  sec  33.8 MBytes   283 Mbits/sec  912    405 MBytes       
[ 44]  28.00-29.00  sec  32.5 MBytes   273 Mbits/sec  1056    434 MBytes       
[ 44]  29.00-30.00  sec  31.2 MBytes   262 Mbits/sec  1090    460 MBytes       
